task_id,submit_time,wait_time_secs,completion_time,execution_ms,status,error_msg
task_ce-216,2024-06-22 23:57:14.357880,48.697954,2024-06-22 23:58:15.553043,12.497203826904297,SUCCESS,
task_ce-237,2024-06-22 23:57:14.384058,53.534828,2024-06-22 23:58:16.220142,8.301254987716675,SUCCESS,
task_ce-236,2024-06-22 23:57:14.382968,55.744572,2024-06-22 23:58:16.168848,6.0413079261779785,SUCCESS,
task_ce-228,2024-06-22 23:57:14.373865,51.775877,2024-06-22 23:58:11.410160,5.2604076862335205,SUCCESS,
task_ce-245,2024-06-22 23:57:14.400223,54.74589,2024-06-22 23:58:16.887264,7.7411510944366455,SUCCESS,
task_ce-231,2024-06-22 23:57:14.377525,54.087071,2024-06-22 23:58:16.889981,8.425382852554321,SUCCESS,
task_ce-241,2024-06-22 23:57:14.395260,55.299751,2024-06-22 23:58:17.052055,7.357040166854858,SUCCESS,
task_ce-251,2024-06-22 23:57:14.407606,56.601358,2024-06-22 23:58:19.295623,8.286651849746704,SUCCESS,
task_ce-255,2024-06-22 23:57:14.412905,56.704907,2024-06-22 23:58:19.296756,8.178935050964355,SUCCESS,
task_ce-254,2024-06-22 23:57:14.411667,56.597914,2024-06-22 23:58:16.302251,5.2926719188690186,SUCCESS,
task_ce-250,2024-06-22 23:57:14.406363,56.597258,2024-06-22 23:58:19.420238,8.416616916656494,SUCCESS,
task_ce-249,2024-06-22 23:57:14.405058,55.72895,2024-06-22 23:58:19.300584,9.166575193405151,SUCCESS,
task_ce-256,2024-06-22 23:57:14.414027,57.097578,2024-06-22 23:58:19.578128,8.066524028778076,SUCCESS,
task_ce-232,2024-06-22 23:57:14.378600,54.087103,2024-06-22 23:58:18.418875,9.953171014785767,SUCCESS,
task_ce-247,2024-06-22 23:57:14.402577,54.747205,2024-06-22 23:58:18.418690,9.26890516281128,SUCCESS,
task_ce-233,2024-06-22 23:57:14.379667,54.754796,2024-06-22 23:58:19.804632,10.670166730880737,SUCCESS,
task_ce-230,2024-06-22 23:57:14.376379,52.66714,2024-06-22 23:58:17.054609,10.01109004020691,SUCCESS,
task_ce-235,2024-06-22 23:57:14.381878,54.587027,2024-06-22 23:58:20.896371,11.92746114730835,SUCCESS,
task_ce-257,2024-06-22 23:57:14.415122,60.827829,2024-06-22 23:58:20.949053,5.706099987030029,SUCCESS,
task_ce-238,2024-06-22 23:57:14.388815,53.565801,2024-06-22 23:58:19.519681,11.56505799293518,SUCCESS,
task_ce-253,2024-06-22 23:57:14.410301,58.413547,2024-06-22 23:58:19.517978,6.694130897521973,SUCCESS,
task_ce-240,2024-06-22 23:57:14.394007,58.424532,2024-06-22 23:58:23.115833,10.297288179397583,SUCCESS,
task_ce-261,2024-06-22 23:57:14.447071,58.394831,2024-06-22 23:58:20.722897,7.8809919357299805,SUCCESS,
task_ce-239,2024-06-22 23:57:14.392552,55.283138,2024-06-22 23:58:23.117472,13.441781997680664,SUCCESS,
task_ce-242,2024-06-22 23:57:14.396491,55.309725,2024-06-22 23:58:23.474220,13.768004655838013,SUCCESS,
task_ce-244,2024-06-22 23:57:14.398968,58.473045,2024-06-22 23:58:23.475099,10.603079795837402,SUCCESS,
task_ce-243,2024-06-22 23:57:14.397808,58.450424,2024-06-22 23:58:23.475305,10.62706995010376,SUCCESS,
task_ce-263,2024-06-22 23:57:14.449521,58.430959,2024-06-22 23:58:23.476760,10.596277952194214,SUCCESS,
task_ce-264,2024-06-22 23:57:14.457469,61.109263,2024-06-22 23:58:23.589981,8.023241996765137,SUCCESS,
task_ce-262,2024-06-22 23:57:14.448296,59.484527,2024-06-22 23:58:23.303428,9.37061095237732,SUCCESS,
task_ce-252,2024-06-22 23:57:14.408862,58.41419,2024-06-22 23:58:24.030784,11.207731246948242,SUCCESS,
task_ce-271,2024-06-22 23:57:14.472054,61.114992,2024-06-22 23:58:24.582874,8.995827913284302,SUCCESS,
task_ce-270,2024-06-22 23:57:14.469036,61.113206,2024-06-22 23:58:24.537277,8.955031156539917,SUCCESS,
task_ce-267,2024-06-22 23:57:14.461344,60.809717,2024-06-22 23:58:24.603923,9.332864046096802,SUCCESS,
task_ce-268,2024-06-22 23:57:14.462591,60.83985,2024-06-22 23:58:24.607601,9.305155992507935,SUCCESS,
task_ce-278,2024-06-22 23:57:14.480877,64.941903,2024-06-22 23:58:24.668221,5.245444059371948,SUCCESS,
task_ce-269,2024-06-22 23:57:14.463837,64.834591,2024-06-22 23:58:24.813231,5.514801979064941,SUCCESS,
task_ce-280,2024-06-22 23:57:14.485133,65.103399,2024-06-22 23:58:24.871735,5.283198833465576,SUCCESS,
task_ce-265,2024-06-22 23:57:14.458838,60.484582,2024-06-22 23:58:24.966010,10.022581100463867,SUCCESS,
task_ce-273,2024-06-22 23:57:14.474703,61.778617,2024-06-22 23:58:24.969946,8.716615915298462,SUCCESS,
task_ce-272,2024-06-22 23:57:14.473367,69.002726,2024-06-22 23:58:24.799018,1.322925090789795,SUCCESS,
task_ce-274,2024-06-22 23:57:14.475913,68.663324,2024-06-22 23:58:25.197491,2.0582499504089355,SUCCESS,
task_ce-266,2024-06-22 23:57:14.460108,61.75705,2024-06-22 23:58:25.198628,8.981464862823486,SUCCESS,
task_ce-281,2024-06-22 23:57:14.486351,66.464673,2024-06-22 23:58:25.377186,4.426164150238037,SUCCESS,
task_ce-279,2024-06-22 23:57:14.483794,64.989609,2024-06-22 23:58:25.525325,6.0519187450408936,SUCCESS,
task_ce-289,2024-06-22 23:57:14.501694,69.522558,2024-06-22 23:58:25.456243,1.4319849014282227,SUCCESS,
task_ce-300,2024-06-22 23:57:14.519291,70.454487,2024-06-22 23:58:25.584188,0.6104090213775635,SUCCESS,
task_ce-246,2024-06-22 23:57:14.401414,54.747675,2024-06-22 23:58:22.842934,13.693839073181152,SUCCESS,
task_ce-258,2024-06-22 23:57:14.422571,56.883648,2024-06-22 23:58:25.960686,14.654461860656738,SUCCESS,
task_ce-248,2024-06-22 23:57:14.403852,56.884796,2024-06-22 23:58:26.754197,15.465545892715454,SUCCESS,
task_ce-259,2024-06-22 23:57:14.433801,56.87758,2024-06-22 23:58:27.137690,15.82630705833435,SUCCESS,
task_ce-290,2024-06-22 23:57:14.502917,69.522441,2024-06-22 23:58:27.577603,3.55224609375,SUCCESS,
task_ce-292,2024-06-22 23:57:14.505316,69.082537,2024-06-22 23:58:27.844686,4.256836175918579,SUCCESS,
task_ce-295,2024-06-22 23:57:14.508932,69.081608,2024-06-22 23:58:27.847914,4.257373094558716,SUCCESS,
task_ce-291,2024-06-22 23:57:14.504114,69.080881,2024-06-22 23:58:27.845949,4.260947942733765,SUCCESS,
task_ce-294,2024-06-22 23:57:14.507713,69.081343,2024-06-22 23:58:28.052131,4.463073968887329,SUCCESS,
task_ce-293,2024-06-22 23:57:14.506510,69.082211,2024-06-22 23:58:30.021936,6.433214902877808,SUCCESS,
task_ce-297,2024-06-22 23:57:14.513758,70.066425,2024-06-22 23:58:30.109380,5.52918815612793,SUCCESS,
task_ce-296,2024-06-22 23:57:14.510422,69.08045,2024-06-22 23:58:30.109142,6.5182671546936035,SUCCESS,
task_ce-283,2024-06-22 23:57:14.488587,66.464088,2024-06-22 23:58:29.428120,8.475445985794067,SUCCESS,
task_ce-287,2024-06-22 23:57:14.498838,66.464934,2024-06-22 23:58:29.430293,8.466519117355347,SUCCESS,
task_ce-282,2024-06-22 23:57:14.487455,66.463691,2024-06-22 23:58:30.398156,9.447011947631836,SUCCESS,
task_ce-288,2024-06-22 23:57:14.500417,70.132003,2024-06-22 23:58:30.398399,5.7659711837768555,SUCCESS,
task_ce-277,2024-06-22 23:57:14.479609,65.343566,2024-06-22 23:58:28.009535,8.186357975006104,SUCCESS,
task_ce-275,2024-06-22 23:57:14.477112,63.791604,2024-06-22 23:58:30.806725,12.538002014160156,SUCCESS,
task_ce-299,2024-06-22 23:57:14.516684,70.452878,2024-06-22 23:58:31.389636,6.420074939727783,SUCCESS,
task_ce-298,2024-06-22 23:57:14.515359,70.453813,2024-06-22 23:58:31.380102,6.41092586517334,SUCCESS,
task_ce-260,2024-06-22 23:57:14.445519,62.447412,2024-06-22 23:58:31.719281,14.826349020004272,SUCCESS,
task_ce-301,2024-06-22 23:57:14.520891,70.069898,2024-06-22 23:58:31.887029,7.296235084533691,SUCCESS,
task_ce-284,2024-06-22 23:57:14.489690,68.346273,2024-06-22 23:58:32.141242,9.305276870727539,SUCCESS,
task_ce-308,2024-06-22 23:57:14.530067,70.456028,2024-06-22 23:58:32.113396,7.1272971630096436,SUCCESS,
task_ce-309,2024-06-22 23:57:14.532050,70.458641,2024-06-22 23:58:33.837264,8.846568822860718,SUCCESS,
task_ce-311,2024-06-22 23:57:14.534832,70.676552,2024-06-22 23:58:33.837509,8.626123189926147,SUCCESS,
task_ce-302,2024-06-22 23:57:14.522154,70.07239,2024-06-22 23:58:34.366763,9.772216081619263,SUCCESS,
task_ce-322,2024-06-22 23:57:14.552605,73.497777,2024-06-22 23:58:34.431961,6.38158106803894,SUCCESS,
task_ce-310,2024-06-22 23:57:14.533593,70.469285,2024-06-22 23:58:34.665413,9.662529706954956,SUCCESS,
task_ce-316,2024-06-22 23:57:14.541391,72.598073,2024-06-22 23:58:34.535429,7.3959619998931885,SUCCESS,
task_ce-286,2024-06-22 23:57:14.491972,72.261145,2024-06-22 23:58:34.536398,7.783277750015259,SUCCESS,
task_ce-276,2024-06-22 23:57:14.478279,63.941552,2024-06-22 23:58:34.536664,16.116828203201294,SUCCESS,
task_ce-285,2024-06-22 23:57:14.490810,68.345973,2024-06-22 23:58:35.316613,12.479828834533691,SUCCESS,
task_ce-303,2024-06-22 23:57:14.523341,73.322752,2024-06-22 23:58:35.526679,7.680585861206055,SUCCESS,
task_ce-307,2024-06-22 23:57:14.528296,70.993594,2024-06-22 23:58:32.262572,6.7406840324401855,SUCCESS,
task_ce-305,2024-06-22 23:57:14.525919,70.36065,2024-06-22 23:58:36.184654,11.298078298568726,SUCCESS,
task_ce-304,2024-06-22 23:57:14.524733,70.158107,2024-06-22 23:58:36.184106,11.501256942749023,SUCCESS,
task_ce-324,2024-06-22 23:57:14.556065,75.462522,2024-06-22 23:58:36.225225,6.2066240310668945,SUCCESS,
task_ce-306,2024-06-22 23:57:14.527034,70.361426,2024-06-22 23:58:36.285942,11.397483110427856,SUCCESS,
task_ce-325,2024-06-22 23:57:14.557645,75.558078,2024-06-22 23:58:36.857287,6.741563081741333,SUCCESS,
task_ce-317,2024-06-22 23:57:14.542919,72.610905,2024-06-22 23:58:36.867762,9.713932037353516,SUCCESS,
task_ce-318,2024-06-22 23:57:14.544337,73.461898,2024-06-22 23:58:37.902794,9.896553993225098,SUCCESS,
task_ce-313,2024-06-22 23:57:14.537600,73.042063,2024-06-22 23:58:38.317878,10.738213300704956,SUCCESS,
task_ce-319,2024-06-22 23:57:14.547412,73.038302,2024-06-22 23:58:38.322853,10.737135887145996,SUCCESS,
task_ce-323,2024-06-22 23:57:14.554750,77.166846,2024-06-22 23:58:39.212213,7.490617036819458,SUCCESS,
task_ce-315,2024-06-22 23:57:14.539998,75.854154,2024-06-22 23:58:37.720450,7.326292991638184,SUCCESS,
task_ce-314,2024-06-22 23:57:14.538808,70.992609,2024-06-22 23:58:37.719721,12.18830418586731,SUCCESS,
task_ce-332,2024-06-22 23:57:14.574147,75.831411,2024-06-22 23:58:39.240741,8.835181713104248,SUCCESS,
task_ce-339,2024-06-22 23:57:14.588396,79.251284,2024-06-22 23:58:39.991597,6.151918888092041,SUCCESS,
task_ce-333,2024-06-22 23:57:14.576138,75.834496,2024-06-22 23:58:40.061541,9.65090298652649,SUCCESS,
task_ce-331,2024-06-22 23:57:14.572229,75.828729,2024-06-22 23:58:40.058235,9.657278060913086,SUCCESS,
task_ce-320,2024-06-22 23:57:14.549416,76.826467,2024-06-22 23:58:40.089471,8.713586807250977,SUCCESS,
task_ce-312,2024-06-22 23:57:14.536187,70.736131,2024-06-22 23:58:39.994892,14.722570896148682,SUCCESS,
task_ce-343,2024-06-22 23:57:14.597315,79.253971,2024-06-22 23:58:40.144633,6.293339729309082,SUCCESS,
task_ce-334,2024-06-22 23:57:14.577967,75.841329,2024-06-22 23:58:40.296496,9.877195835113525,SUCCESS,
task_ce-326,2024-06-22 23:57:14.561787,75.563403,2024-06-22 23:58:37.567005,7.441814184188843,SUCCESS,
task_ce-330,2024-06-22 23:57:14.568968,79.786504,2024-06-22 23:58:41.308579,6.953101873397827,SUCCESS,
task_ce-327,2024-06-22 23:57:14.563716,75.564024,2024-06-22 23:58:41.305571,11.177832841873169,SUCCESS,
task_ce-348,2024-06-22 23:57:14.604705,81.70929,2024-06-22 23:58:41.218516,4.904515027999878,SUCCESS,
task_ce-335,2024-06-22 23:57:14.579584,81.706415,2024-06-22 23:58:41.997143,5.711143970489502,SUCCESS,
task_ce-350,2024-06-22 23:57:14.607736,81.757432,2024-06-22 23:58:42.207146,5.84197211265564,SUCCESS,
task_ce-328,2024-06-22 23:57:14.565427,75.563988,2024-06-22 23:58:42.762790,12.63337516784668,SUCCESS,
task_ce-329,2024-06-22 23:57:14.567258,77.317787,2024-06-22 23:58:42.119849,10.234795093536377,SUCCESS,
task_ce-338,2024-06-22 23:57:14.586425,80.94256,2024-06-22 23:58:42.979789,7.450800180435181,SUCCESS,
task_ce-337,2024-06-22 23:57:14.584251,77.557905,2024-06-22 23:58:43.290295,11.148134231567383,SUCCESS,
task_ce-340,2024-06-22 23:57:14.590171,77.558665,2024-06-22 23:58:43.290050,11.141208171844482,SUCCESS,
task_ce-354,2024-06-22 23:57:14.612419,82.27008,2024-06-22 23:58:43.288308,6.405807018280029,SUCCESS,
task_ce-344,2024-06-22 23:57:14.599010,80.080892,2024-06-22 23:58:43.351645,8.671742916107178,SUCCESS,
task_ce-321,2024-06-22 23:57:14.550878,77.562824,2024-06-22 23:58:43.352050,11.238342046737671,SUCCESS,
task_ce-342,2024-06-22 23:57:14.595398,79.250024,2024-06-22 23:58:43.347573,9.502151250839233,SUCCESS,
task_ce-345,2024-06-22 23:57:14.600415,83.717576,2024-06-22 23:58:43.445938,5.127945899963379,SUCCESS,
task_ce-349,2024-06-22 23:57:14.606329,81.713719,2024-06-22 23:58:43.761600,7.441553831100464,SUCCESS,
task_ce-351,2024-06-22 23:57:14.608960,85.24492,2024-06-22 23:58:43.886281,4.032397985458374,SUCCESS,
task_ce-364,2024-06-22 23:57:14.627773,85.434842,2024-06-22 23:58:43.892497,3.829880952835083,SUCCESS,
task_ce-366,2024-06-22 23:57:14.632440,85.493653,2024-06-22 23:58:44.027018,3.9009158611297607,SUCCESS,
task_ce-336,2024-06-22 23:57:14.581685,77.548898,2024-06-22 23:58:45.111000,12.980411052703857,SUCCESS,
task_ce-361,2024-06-22 23:57:14.623688,85.474091,2024-06-22 23:58:46.289057,6.191279172897339,SUCCESS,
task_ce-347,2024-06-22 23:57:14.603346,82.262008,2024-06-22 23:58:46.137401,9.272042989730835,SUCCESS,
task_ce-357,2024-06-22 23:57:14.618206,83.286015,2024-06-22 23:58:46.493996,8.589773893356323,SUCCESS,
task_ce-346,2024-06-22 23:57:14.601859,81.624431,2024-06-22 23:58:47.071436,10.845144987106323,SUCCESS,
task_ce-352,2024-06-22 23:57:14.610156,82.256963,2024-06-22 23:58:47.164974,10.29784870147705,SUCCESS,
task_ce-341,2024-06-22 23:57:14.592146,80.727187,2024-06-22 23:58:47.116106,11.796773195266724,SUCCESS,
task_ce-360,2024-06-22 23:57:14.622399,83.727334,2024-06-22 23:58:46.293233,7.943496942520142,SUCCESS,
task_ce-367,2024-06-22 23:57:14.633749,85.476977,2024-06-22 23:58:47.004827,6.894099950790405,SUCCESS,
task_ce-370,2024-06-22 23:57:14.638386,85.658459,2024-06-22 23:58:46.997468,6.700624942779541,SUCCESS,
task_ce-368,2024-06-22 23:57:14.635517,85.492387,2024-06-22 23:58:47.372250,7.244342088699341,SUCCESS,
task_ce-365,2024-06-22 23:57:14.631004,85.487855,2024-06-22 23:58:47.001274,6.882410049438477,SUCCESS,
task_ce-372,2024-06-22 23:57:14.640810,85.66393,2024-06-22 23:58:47.379894,7.075152158737183,SUCCESS,
task_ce-355,2024-06-22 23:57:14.615053,82.259763,2024-06-22 23:58:47.636741,10.761922836303711,SUCCESS,
task_ce-373,2024-06-22 23:57:14.642040,87.370263,2024-06-22 23:58:48.037483,6.025173902511597,SUCCESS,
task_ce-375,2024-06-22 23:57:14.644421,87.564781,2024-06-22 23:58:48.252234,6.04303503036499,SUCCESS,
task_ce-376,2024-06-22 23:57:14.645531,89.241661,2024-06-22 23:58:48.339685,4.452491044998169,SUCCESS,
task_ce-353,2024-06-22 23:57:14.611312,82.262437,2024-06-22 23:58:48.812362,11.938613891601562,SUCCESS,
task_ce-377,2024-06-22 23:57:14.646744,88.127863,2024-06-22 23:58:48.815692,6.041079044342041,SUCCESS,
task_ce-362,2024-06-22 23:57:14.624956,84.607236,2024-06-22 23:58:47.636333,8.404137134552002,SUCCESS,
task_ce-359,2024-06-22 23:57:14.620993,84.601029,2024-06-22 23:58:48.992270,9.770243883132935,SUCCESS,
task_ce-356,2024-06-22 23:57:14.616810,83.27928,2024-06-22 23:58:48.994073,11.097976684570312,SUCCESS,
task_ce-389,2024-06-22 23:57:14.664854,89.377457,2024-06-22 23:58:49.148806,5.106497049331665,SUCCESS,
task_ce-382,2024-06-22 23:57:14.653893,90.456662,2024-06-22 23:58:49.840846,4.730293035507202,SUCCESS,
task_ce-363,2024-06-22 23:57:14.626244,88.679143,2024-06-22 23:58:50.145683,6.840289115905762,SUCCESS,
task_ce-387,2024-06-22 23:57:14.662193,89.364148,2024-06-22 23:58:51.054717,7.02837610244751,SUCCESS,
task_ce-369,2024-06-22 23:57:14.637108,85.491183,2024-06-22 23:58:51.876942,11.748650074005127,SUCCESS,
task_ce-358,2024-06-22 23:57:14.619527,87.493238,2024-06-22 23:58:48.970292,6.85752272605896,SUCCESS,
task_ce-388,2024-06-22 23:57:14.663640,89.377704,2024-06-22 23:58:51.070326,7.028980016708374,SUCCESS,
task_ce-394,2024-06-22 23:57:14.672633,92.431737,2024-06-22 23:58:51.494714,4.390340089797974,SUCCESS,
task_ce-392,2024-06-22 23:57:14.668389,91.815162,2024-06-22 23:58:52.178087,5.694536924362183,SUCCESS,
task_ce-410,2024-06-22 23:57:14.694966,94.305015,2024-06-22 23:58:52.338388,3.338412046432495,SUCCESS,
task_ce-371,2024-06-22 23:57:14.639604,88.715526,2024-06-22 23:58:52.645652,9.290518760681152,SUCCESS,
task_ce-383,2024-06-22 23:57:14.655058,88.787624,2024-06-22 23:58:52.662713,9.220026969909668,SUCCESS,
task_ce-391,2024-06-22 23:57:14.667213,92.714216,2024-06-22 23:58:52.024399,4.642972230911255,SUCCESS,
task_ce-384,2024-06-22 23:57:14.656335,88.80757,2024-06-22 23:58:53.050758,9.586848020553589,SUCCESS,
task_ce-395,2024-06-22 23:57:14.673906,94.322975,2024-06-22 23:58:53.865066,4.868185997009277,SUCCESS,
task_ce-401,2024-06-22 23:57:14.682207,93.351534,2024-06-22 23:58:52.818979,4.785236120223999,SUCCESS,
task_ce-393,2024-06-22 23:57:14.669573,92.699573,2024-06-22 23:58:53.308212,5.939064025878906,SUCCESS,
task_ce-385,2024-06-22 23:57:14.657670,92.341415,2024-06-22 23:58:54.939504,7.940412998199463,SUCCESS,
task_ce-398,2024-06-22 23:57:14.678221,92.704398,2024-06-22 23:58:54.939803,7.557183027267456,SUCCESS,
task_ce-386,2024-06-22 23:57:14.660615,92.33968,2024-06-22 23:58:55.250164,8.24986720085144,SUCCESS,
task_ce-390,2024-06-22 23:57:14.666029,89.380465,2024-06-22 23:58:54.682023,10.6355299949646,SUCCESS,
task_ce-402,2024-06-22 23:57:14.683402,93.655126,2024-06-22 23:58:55.345364,7.006834268569946,SUCCESS,
task_ce-400,2024-06-22 23:57:14.681012,92.715595,2024-06-22 23:58:54.683793,7.287182807922363,SUCCESS,
task_ce-419,2024-06-22 23:57:14.708672,97.231408,2024-06-22 23:58:55.440815,3.50072979927063,SUCCESS,
task_ce-378,2024-06-22 23:57:14.648133,88.331915,2024-06-22 23:58:49.294333,6.3142828941345215,SUCCESS,
task_ce-380,2024-06-22 23:57:14.651493,88.64541,2024-06-22 23:58:51.996081,8.699173927307129,SUCCESS,
task_ce-404,2024-06-22 23:57:14.686183,93.686282,2024-06-22 23:58:56.570990,8.198521852493286,SUCCESS,
task_ce-403,2024-06-22 23:57:14.684917,93.672289,2024-06-22 23:58:56.572515,8.215303182601929,SUCCESS,
task_ce-411,2024-06-22 23:57:14.696244,94.30921,2024-06-22 23:58:53.948195,4.942739963531494,SUCCESS,
task_ce-413,2024-06-22 23:57:14.699220,94.307278,2024-06-22 23:58:55.758374,6.751878976821899,SUCCESS,
task_ce-414,2024-06-22 23:57:14.700392,94.306625,2024-06-22 23:58:57.191158,8.184142112731934,SUCCESS,
task_ce-412,2024-06-22 23:57:14.697726,94.308476,2024-06-22 23:58:57.204665,8.19846510887146,SUCCESS,
task_ce-397,2024-06-22 23:57:14.676342,92.698649,2024-06-22 23:58:57.316799,9.941805124282837,SUCCESS,
task_ce-399,2024-06-22 23:57:14.679636,97.191647,2024-06-22 23:58:57.318541,5.447255849838257,SUCCESS,
task_ce-416,2024-06-22 23:57:14.702874,98.106912,2024-06-22 23:58:57.332382,4.522593975067139,SUCCESS,
task_ce-405,2024-06-22 23:57:14.687338,96.385972,2024-06-22 23:58:57.385036,6.311723947525024,SUCCESS,
task_ce-379,2024-06-22 23:57:14.650047,88.634528,2024-06-22 23:58:55.565964,12.28138518333435,SUCCESS,
task_ce-374,2024-06-22 23:57:14.643276,88.120147,2024-06-22 23:58:57.496780,14.733356952667236,SUCCESS,
task_ce-415,2024-06-22 23:57:14.701564,96.793321,2024-06-22 23:58:57.519629,6.0247437953948975,SUCCESS,
task_ce-434,2024-06-22 23:57:14.731760,100.631265,2024-06-22 23:58:57.646929,2.283898115158081,SUCCESS,
task_ce-436,2024-06-22 23:57:14.734420,100.699754,2024-06-22 23:58:57.787545,2.3533668518066406,SUCCESS,
task_ce-427,2024-06-22 23:57:14.720858,100.627814,2024-06-22 23:58:57.786958,2.438282012939453,SUCCESS,
task_ce-425,2024-06-22 23:57:14.717965,98.101285,2024-06-22 23:58:58.294271,5.475021123886108,SUCCESS,
task_ce-435,2024-06-22 23:57:14.733242,100.6302,2024-06-22 23:58:58.293929,2.9304800033569336,SUCCESS,
task_ce-426,2024-06-22 23:57:14.719320,100.625318,2024-06-22 23:58:58.712871,3.368229866027832,SUCCESS,
task_ce-420,2024-06-22 23:57:14.709912,97.95297,2024-06-22 23:58:58.965004,6.30211877822876,SUCCESS,
task_ce-424,2024-06-22 23:57:14.716522,98.342137,2024-06-22 23:58:58.966692,5.90802788734436,SUCCESS,
task_ce-437,2024-06-22 23:57:14.735889,101.850569,2024-06-22 23:58:58.977103,2.390638828277588,SUCCESS,
task_ce-428,2024-06-22 23:57:14.722096,98.351508,2024-06-22 23:58:58.996502,5.922894239425659,SUCCESS,
task_ce-440,2024-06-22 23:57:14.740935,102.657316,2024-06-22 23:58:59.320276,1.9220249652862549,SUCCESS,
task_ce-418,2024-06-22 23:57:14.707347,97.628753,2024-06-22 23:58:59.272653,6.93654990196228,SUCCESS,
task_ce-417,2024-06-22 23:57:14.704701,97.466784,2024-06-22 23:58:59.681749,7.510264873504639,SUCCESS,
task_ce-439,2024-06-22 23:57:14.738453,101.86548,2024-06-22 23:59:00.033854,3.4299211502075195,SUCCESS,
task_ce-421,2024-06-22 23:57:14.711350,97.633673,2024-06-22 23:59:00.175797,7.830773115158081,SUCCESS,
task_ce-422,2024-06-22 23:57:14.712696,97.660328,2024-06-22 23:59:00.178205,7.805174112319946,SUCCESS,
task_ce-447,2024-06-22 23:57:14.750299,102.678619,2024-06-22 23:59:00.227491,2.7985680103302,SUCCESS,
task_ce-448,2024-06-22 23:57:14.753016,103.539981,2024-06-22 23:59:00.669489,2.3764877319335938,SUCCESS,
task_ce-381,2024-06-22 23:57:14.652742,92.519809,2024-06-22 23:58:59.253409,12.080856800079346,SUCCESS,
task_ce-429,2024-06-22 23:57:14.723493,100.220357,2024-06-22 23:59:02.549716,7.605864763259888,SUCCESS,
task_ce-423,2024-06-22 23:57:14.714038,102.475935,2024-06-22 23:59:03.328099,6.138123035430908,SUCCESS,
task_ce-456,2024-06-22 23:57:14.764459,103.961722,2024-06-22 23:59:03.592358,4.866176128387451,SUCCESS,
task_ce-454,2024-06-22 23:57:14.761959,103.955926,2024-06-22 23:59:03.590776,4.872888803482056,SUCCESS,
task_ce-431,2024-06-22 23:57:14.727615,100.556752,2024-06-22 23:59:03.783451,8.49907898902893,SUCCESS,
task_ce-433,2024-06-22 23:57:14.730444,102.588585,2024-06-22 23:59:03.031848,5.712815761566162,SUCCESS,
task_ce-430,2024-06-22 23:57:14.724745,100.545872,2024-06-22 23:59:03.032833,7.762208938598633,SUCCESS,
task_ce-432,2024-06-22 23:57:14.729018,100.708315,2024-06-22 23:59:05.009481,9.572145223617554,SUCCESS,
task_ce-459,2024-06-22 23:57:14.768453,104.226212,2024-06-22 23:59:05.086925,6.092259883880615,SUCCESS,
task_ce-457,2024-06-22 23:57:14.765686,104.210741,2024-06-22 23:59:05.087278,6.110847234725952,SUCCESS,
task_ce-406,2024-06-22 23:57:14.689875,94.133528,2024-06-22 23:59:02.098049,13.274642944335938,SUCCESS,
task_ce-446,2024-06-22 23:57:14.748986,104.22163,2024-06-22 23:59:05.241995,6.271376848220825,SUCCESS,
task_ce-445,2024-06-22 23:57:14.747751,102.590763,2024-06-22 23:59:05.717751,8.379234790802002,SUCCESS,
task_ce-408,2024-06-22 23:57:14.692548,94.260101,2024-06-22 23:59:06.014104,17.06144881248474,SUCCESS,
task_ce-407,2024-06-22 23:57:14.691374,94.134738,2024-06-22 23:59:06.002862,17.176746129989624,SUCCESS,
task_ce-396,2024-06-22 23:57:14.675152,94.143678,2024-06-22 23:59:06.726108,17.907279014587402,SUCCESS,
task_ce-443,2024-06-22 23:57:14.745333,102.469942,2024-06-22 23:59:03.330200,6.114927768707275,SUCCESS,
task_ce-409,2024-06-22 23:57:14.693655,100.87282,2024-06-22 23:59:06.762143,11.195666313171387,SUCCESS,
task_ce-438,2024-06-22 23:57:14.737126,102.756491,2024-06-22 23:59:06.974679,9.481059789657593,SUCCESS,
task_ce-455,2024-06-22 23:57:14.763216,103.95541,2024-06-22 23:59:07.084502,8.365872144699097,SUCCESS,
task_ce-458,2024-06-22 23:57:14.767139,104.218306,2024-06-22 23:59:07.079847,8.09439992904663,SUCCESS,
task_ce-441,2024-06-22 23:57:14.742597,102.464797,2024-06-22 23:59:06.909102,9.701708793640137,SUCCESS,
task_ce-444,2024-06-22 23:57:14.746558,102.835521,2024-06-22 23:59:07.552290,9.97020697593689,SUCCESS,
task_ce-442,2024-06-22 23:57:14.744060,102.469578,2024-06-22 23:59:07.550121,10.336479902267456,SUCCESS,
task_ce-463,2024-06-22 23:57:14.773312,104.254933,2024-06-22 23:59:07.995275,8.967026233673096,SUCCESS,
task_ce-460,2024-06-22 23:57:14.769646,104.20767,2024-06-22 23:59:07.994323,9.017007112503052,SUCCESS,
task_ce-461,2024-06-22 23:57:14.770808,104.244518,2024-06-22 23:59:08.305562,9.290233135223389,SUCCESS,
task_ce-462,2024-06-22 23:57:14.772050,104.574823,2024-06-22 23:59:08.521603,9.174725770950317,SUCCESS,
task_ce-466,2024-06-22 23:57:14.779346,105.450045,2024-06-22 23:59:09.692202,9.462812185287476,SUCCESS,
task_ce-464,2024-06-22 23:57:14.774553,110.232048,2024-06-22 23:59:10.053276,5.046674966812134,SUCCESS,
